State,Park Name,County,Welcome Center,Official Website
New Hampshire,Deer Mountain Campground,Coos,,https://www.nhstateparks.org/find-parks-trails/deer-mountain-campground
New Hampshire,Dixville Notch State Park,"Coos, Coös",,https://www.nhstateparks.org/find-parks-trails/dixville-notch-state-park
New Hampshire,Echo Lake Beach at Franconia Notch State Park,Grafton,,https://www.nhstateparks.org/find-parks-trails/echo-lake-beach-at-franconia-notch-state-park
New Hampshire,Echo Lake State Park,Carroll,,https://www.nhstateparks.org/find-parks-trails/echo-lake-state-park
New Hampshire,Eisenhower Memorial Wayside,Coos,,https://www.nhstateparks.org/find-parks-trails/eisenhower-memorial-wayside
New Hampshire,Ellacoya State Park,Belknap,,https://www.nhstateparks.org/find-parks-trails/ellacoya-state-park
New Hampshire,Endicott Rock Historic Site,Belknap,,https://www.nhstateparks.org/find-parks-trails/endicott-rock-historic-site
New Hampshire,Flume Gorge,Grafton,,https://www.nhstateparks.org/find-parks-trails/flume-gorge
New Hampshire,Forest Lake State Park,"Coos, Coös",,https://www.nhstateparks.org/find-parks-trails/forest-lake-state-park
New Hampshire,Fort Constitution Historic Site,Rockingham,,https://www.nhstateparks.org/find-parks-trails/fort-constitution-historic-site
New Hampshire,Fort Stark State Historic Site,Rockingham,,https://www.nhstateparks.org/find-parks-trails/fort-stark-state-historic-site
New Hampshire,Franconia Notch State Park,Grafton,,https://www.nhstateparks.org/find-parks-trails/franconia-notch-state-park
New Hampshire,Franklin Pierce Homestead Historic Site,Hillsborough,,https://www.nhstateparks.org/find-parks-trails/franklin-pierce-homestead-historic-site
New Hampshire,Gardner Memorial Wayside Park,Sullivan,,https://www.nhstateparks.org/find-parks-trails/gardner-memorial-wayside-park
New Hampshire,Governor Wentworth Historic Site,Carroll,,https://www.nhstateparks.org/find-parks-trails/governor-wentworth-historic-site
New Hampshire,Greenfield State Park,Hillsborough,,https://www.nhstateparks.org/find-parks-trails/greenfield-state-park
New Hampshire,Hampton Beach State Park,Rockingham,,https://www.nhstateparks.org/find-parks-trails/hampton-beach-state-park
New Hampshire,Hannah Duston Memorial Historic Site,Merrimack,,https://www.nhstateparks.org/find-parks-trails/hannah-duston-memorial-historic-site
New Hampshire,Jenness State Beach,Rockingham,,https://www.nhstateparks.org/find-parks-trails/jenness-state-beach
New Hampshire,Jericho Mountain State Park,Coos,,https://www.nhstateparks.org/find-parks-trails/jericho-mountain-state-park
New Hampshire,Kingston State Park,Rockingham,,https://www.nhstateparks.org/find-parks-trails/kingston-state-park
New Hampshire,Lafayette Place Campground at Franconia Notch State Park,Grafton,,https://www.nhstateparks.org/find-parks-trails/lafayette-place-campground-at-franconia-notch-stat
New Hampshire,Lake Francis State Park,"Coos, Coös",,https://www.nhstateparks.org/find-parks-trails/lake-francis-state-park
New Hampshire,Lake Tarleton State Park,Grafton,,https://www.nhstateparks.org/find-parks-trails/lake-tarleton-state-park
New Hampshire,Livermore Falls Recreation Area,Grafton,,https://www.nhstateparks.org/find-parks-trails/livermore-falls-recreation-area
New Hampshire,Madison Boulder Natural Area,Carroll,,https://www.nhstateparks.org/find-parks-trails/madison-boulder-natural-area
New Hampshire,Milan Hill State Park,"Coos, Coös",,https://www.nhstateparks.org/find-parks-trails/milan-hill-state-park
New Hampshire,Miller State Park,Hillsborough,,https://www.nhstateparks.org/find-parks-trails/miller-state-park
New Hampshire,Mollidgewock State Park,"Coos, Coös",,https://www.nhstateparks.org/find-parks-trails/mollidgewock-state-park
New Hampshire,Monadnock State Park,Cheshire,,https://www.nhstateparks.org/find-parks-trails/monadnock-state-park
New Hampshire,Moose Brook State Park,Coos,,https://www.nhstateparks.org/find-parks-trails/moose-brook-state-park
New Hampshire,Mt Sunapee State Park,Merrimack,,https://www.nhstateparks.org/find-parks-trails/mt-sunapee-state-park
New Hampshire,Mt Washington State Park,"Coos, Coös",,https://www.nhstateparks.org/find-parks-trails/mt-washington-state-park
New Hampshire,Nansen Ski Jump State Historic Site,Coös,,https://www.nhstateparks.org/find-parks-trails/nansen-ski-jump-state-historic-site
New Hampshire,Nansen Wayside Park,Coös,,https://www.nhstateparks.org/find-parks-trails/nansen-wayside-park
New Hampshire,North Beach,Rockingham,,https://www.nhstateparks.org/find-parks-trails/north-beach
New Hampshire,North Hampton State Park,Rockingham,,https://www.nhstateparks.org/find-parks-trails/north-hampton-state-park
New Hampshire,Northwood Meadows State Park,Rockingham,,https://www.nhstateparks.org/find-parks-trails/northwood-meadows-state-park
New Hampshire,Odiorne Point State Park,Rockingham,,https://www.nhstateparks.org/find-parks-trails/odiorne-point-state-park
New Hampshire,Pawtuckaway State Park,Rockingham,,https://www.nhstateparks.org/find-parks-trails/pawtuckaway-state-park
New Hampshire,Pillsbury State Park,Sullivan,,https://www.nhstateparks.org/find-parks-trails/pillsbury-state-park
New Hampshire,Pisgah State Park,Cheshire,,https://www.nhstateparks.org/find-parks-trails/pisgah-state-park
New Hampshire,Rhododendron State Park,Cheshire,,https://www.nhstateparks.org/find-parks-trails/rhododendron-state-park
New Hampshire,Robert Frost Farm Historic Site,Rockingham,,https://www.nhstateparks.org/find-parks-trails/robert-frost-farm-historic-site
New Hampshire,Rollins State Park,Merrimack,,https://www.nhstateparks.org/find-parks-trails/rollins-state-park
New Hampshire,Rye Harbor State Park,Rockingham,,https://www.nhstateparks.org/find-parks-trails/rye-harbor-state-park
New Hampshire,Sculptured Rocks Natural Area,Grafton,,https://www.nhstateparks.org/find-parks-trails/sculptured-rocks-natural-area
New Hampshire,Silver Lake State Park,Hillsborough,,https://www.nhstateparks.org/find-parks-trails/silver-lake-state-park
New Hampshire,South Beach Hampton Beach State Park,Rockingham,,https://www.nhstateparks.org/find-parks-trails/south-beach-hampton-beach-state-park
New Hampshire,Taylor Mill Historic Site,Rockingham,,https://www.nhstateparks.org/find-parks-trails/taylor-mill-historic-site
New Hampshire,Umbagog Lake State Park,Coos,,https://www.nhstateparks.org/find-parks-trails/umbagog-lake-state-park
New Hampshire,Wadleigh State Park,Merrimack,,https://www.nhstateparks.org/find-parks-trails/wadleigh-state-park
New Hampshire,Wallis Sands State Park,Rockingham,,https://www.nhstateparks.org/find-parks-trails/wallis-sands-state-park
New Hampshire,Weeks State Park,Coös,,https://www.nhstateparks.org/find-parks-trails/weeks-state-park
New Hampshire,Wellington State Park,Grafton,,https://www.nhstateparks.org/find-parks-trails/wellington-state-park
New Hampshire,Wentworth Coolidge Mansion,Rockingham,,https://www.nhstateparks.org/find-parks-trails/wentworth-coolidge-mansion
New Hampshire,Wentworth State Park,Carroll,,https://www.nhstateparks.org/find-parks-trails/wentworth-state-park
New Hampshire,White Island Historical Site,Rockingham,,https://www.nhstateparks.org/find-parks-trails/white-island-historical-site
New Hampshire,White Lake State Park,Carroll,,https://www.nhstateparks.org/find-parks-trails/white-lake-state-park
New Hampshire,Winslow State Park,Merrimack,,https://www.nhstateparks.org/find-parks-trails/winslow-state-park
New Jersey,Abram S. Hewitt State Forest,Passaic,,https://dep.nj.gov/parksandforests/state-park/abram-s-hewitt-state-forest/
New Jersey,Allaire State Park,Monmouth,,https://dep.nj.gov/parksandforests/state-park/allaire-state-park/
New Jersey,Allamuchy Mountain State Park,Warren,,https://dep.nj.gov/parksandforests/state-park/allamuchy-mountain-state-park/
New Jersey,Atsion Recreation Area,Burlington,,https://dep.nj.gov/parksandforests/state-park/atsion-recreation-area/
New Jersey,Barnegat Lighthouse State Park,Ocean,,https://dep.nj.gov/parksandforests/state-park/barnegat-lighthouse-state-park/
New Jersey,Bass River State Forest,"Burlington, Ocean",,https://dep.nj.gov/parksandforests/state-park/bass-river-state-forest/
New Jersey,Belleplain State Forest,Cape May,,https://dep.nj.gov/parksandforests/state-park/belleplain-state-forest/
New Jersey,Brendan T. Byrne State Forest,Burlington,,https://dep.nj.gov/parksandforests/state-park/brendan-t-byrne-state-forest/
New Jersey,Bulls Island Recreation Area,Hunterdon,,https://dep.nj.gov/parksandforests/state-park/bulls-island-recreation-area/
New Jersey,Cape May Point State Park,Cape May,,https://dep.nj.gov/parksandforests/state-park/cape-may-point-state-park/
New Jersey,Cheesequake State Park,Middlesex,,https://dep.nj.gov/parksandforests/state-park/cheesequake-state-park/
New Jersey,Corson's Inlet State Park,Cape May,,https://dep.nj.gov/parksandforests/state-park/corson-s-inlet-state-park/
New Jersey,D & R Canal State Park,Hunterdon,,https://dep.nj.gov/parksandforests/state-park/dr-canal-state-park/
New Jersey,Double Trouble State Park,Ocean,,https://dep.nj.gov/parksandforests/state-park/double-trouble-state-park/
New Jersey,Farny State Park,Morris,,https://dep.nj.gov/parksandforests/state-park/farny-state-park/
New Jersey,Forked River State Marina,Ocean,,https://dep.nj.gov/parksandforests/state-park/forked-river-state-marina/
New Jersey,Fort Mott State Park,Salem,,https://dep.nj.gov/parksandforests/state-park/fort-mott-state-park/
New Jersey,Fortescue State Marina,Cumberland,,https://dep.nj.gov/parksandforests/state-park/fortescue-state-marina/
New Jersey,Hacklebarney State Park,Morris,,https://dep.nj.gov/parksandforests/state-park/hacklebarney-state-park/
New Jersey,High Point State Park,Sussex,,https://dep.nj.gov/parksandforests/state-park/high-point-state-park/
New Jersey,Hopatcong State Park,Morris,,https://dep.nj.gov/parksandforests/state-park/hopatcong-state-park/
New Jersey,Island Beach State Marina,Ocean,,https://dep.nj.gov/parksandforests/state-park/island-beach-state-marina/
New Jersey,Island Beach State Park,Ocean,,https://dep.nj.gov/parksandforests/state-park/island-beach-state-park/
New Jersey,Jenny Jump State Forest,Warren,,https://dep.nj.gov/parksandforests/state-park/jenny-jump-state-forest/
New Jersey,Kittatinny Valley State Park,"Sussex, Andover",,https://dep.nj.gov/parksandforests/state-park/kittatinny-valley-state-park/
New Jersey,Leonardo State Marina,Monmouth,,https://dep.nj.gov/parksandforests/state-park/leonardo-state-marina/
New Jersey,Liberty Landing State Marina,Hudson,,https://dep.nj.gov/parksandforests/state-park/liberty-landing-state-marina/
New Jersey,Liberty State Park,Hudson,,https://dep.nj.gov/parksandforests/state-park/liberty-state-park/
New Jersey,Long Pond Ironworks State Park,Passaic,,https://dep.nj.gov/parksandforests/state-park/long-pond-ironworks-state-park/
New Jersey,Monmouth Battlefield State Park,Monmouth,,https://dep.nj.gov/parksandforests/state-park/monmouth-battlefield-state-park/
New Jersey,North Brigantine Natural Area,Atlantic,,https://dep.nj.gov/parksandforests/state-park/north-brigantine-natural-area/
New Jersey,Norvin Green State Forest,Passaic,,https://dep.nj.gov/parksandforests/state-park/norvin-green-state-forest/
New Jersey,Parvin State Park,Salem,,https://dep.nj.gov/parksandforests/state-park/parvin-state-park/
New Jersey,Penn State Forest,Burlington,,https://dep.nj.gov/parksandforests/state-park/penn-state-forest/
New Jersey,Pigeon Swamp State Park,Middlesex,,https://dep.nj.gov/parksandforests/state-park/pigeon-swamp-state-park/
New Jersey,Princeton Battlefield State Park,Mercer,,https://dep.nj.gov/parksandforests/state-park/princeton-battlefield-state-park/
New Jersey,Ramapo Mountain State Forest,Bergen,,https://dep.nj.gov/parksandforests/state-park/ramapo-mountain-state-forest/
New Jersey,Rancocas State Park,Burlington,,https://dep.nj.gov/parksandforests/state-park/rancocas-state-park/
New Jersey,Ringwood State Park,Passaic,,https://dep.nj.gov/parksandforests/state-park/ringwood-state-park/
New Jersey,Round Valley Recreation Area,Hunterdon,,https://dep.nj.gov/parksandforests/state-park/round-valley-recreation-area/
New Jersey,Senator Frank S. Farley State Marina,Atlantic,,https://dep.nj.gov/parksandforests/state-park/senator-frank-s-farley-state-marina/
New Jersey,Six Mile Run Reservoir Site,Somerset,,https://dep.nj.gov/parksandforests/state-park/six-mile-run-reservoir-site/
New Jersey,Spruce Run Recreation Area,Hunterdon,,https://dep.nj.gov/parksandforests/state-park/spruce-run-recreation-area/
New Jersey,Stephens State Park,Warren,,https://dep.nj.gov/parksandforests/state-park/stephens-state-park/
New Jersey,Stokes State Forest,Sussex,,https://dep.nj.gov/parksandforests/state-park/stokes-state-forest/
New Jersey,Stow Creek State Park,Salem,,https://dep.nj.gov/parksandforests/state-park/stow-creek-state-park/
New Jersey,Swartswood State Park,Sussex,,https://dep.nj.gov/parksandforests/state-park/swartswood-state-park/
New Jersey,Voorhees State Park,Hunterdon,,https://dep.nj.gov/parksandforests/state-park/voorhees-state-park/
New Jersey,Warren Grove Recreation Area,Burlington,,https://dep.nj.gov/parksandforests/state-park/warren-grove-recreation-area/
New Jersey,Washington Crossing State Park,Mercer,,https://dep.nj.gov/parksandforests/state-park/washington-crossing-state-park/
New Jersey,Washington Rock State Park,Somerset,,https://dep.nj.gov/parksandforests/state-park/washington-rock-state-park/
New Jersey,Wawayanda State Park,Sussex,,https://dep.nj.gov/parksandforests/state-park/wawayanda-state-park/
New Jersey,Wharton State Forest,Burlington,,https://dep.nj.gov/parksandforests/state-park/wharton-state-forest/
New Jersey,Worthington State Forest,Warren,,https://dep.nj.gov/parksandforests/state-park/worthington-state-forest/
New Mexico,Bluewater Lake State Park,Cibola,,https://www.emnrd.nm.gov/spd/find-a-park/bluewater-lake-state-park/
New Mexico,Bottomless Lakes State Park,Chaves,,https://www.emnrd.nm.gov/spd/find-a-park/bottomless-lakes-state-park/
New Mexico,Brantley Lake State Park,Eddy,,https://www.emnrd.nm.gov/spd/find-a-park/brantley-lake-state-park/
New Mexico,Caballo Lake State Park,Sierra,,https://www.emnrd.nm.gov/spd/find-a-park/caballo-lake-state-park/
New Mexico,Cerrillos Hills State Park,Santa Fe,,https://www.emnrd.nm.gov/spd/find-a-park/cerrillos-hills-state-park/
New Mexico,Cimarron Canyon State Park,Colfax,,https://www.emnrd.nm.gov/spd/find-a-park/cimarron-canyon-state-park/
New Mexico,City of Rocks State Park,Grant,,https://www.emnrd.nm.gov/spd/find-a-park/city-of-rocks-state-park/
New Mexico,Clayton Lake State Park and Dinosaur Trackways,Union,,https://www.emnrd.nm.gov/spd/find-a-park/clayton-lake-state-park-and-dinosaur-trackways/
New Mexico,Conchas Lake State Park,San Miguel,,https://www.emnrd.nm.gov/spd/find-a-park/conchas-lake-state-park/
New Mexico,Coyote Creek State Park,Mora,,https://www.emnrd.nm.gov/spd/find-a-park/coyote-creek-state-park/
New Mexico,Eagle Nest Lake State Park,Colfax,,https://www.emnrd.nm.gov/spd/find-a-park/eagle-nest-lake-state-park/
New Mexico,El Vado Lake State Park,Rio Arriba,,https://www.emnrd.nm.gov/spd/find-a-park/el-vado-lake-state-park/
New Mexico,Elephant Butte Lake State Park,"Socorro, Sierra",,https://www.emnrd.nm.gov/spd/find-a-park/elephant-butte-lake-state-park/
New Mexico,Fenton Lake State Park,Sandoval,,https://www.emnrd.nm.gov/spd/find-a-park/fenton-lake-state-park/
New Mexico,Heron Lake State Park,Rio Arriba,,https://www.emnrd.nm.gov/spd/find-a-park/heron-lake-state-park/
New Mexico,Hyde Memorial State Park,Santa Fe,,https://www.emnrd.nm.gov/spd/find-a-park/hyde-memorial-state-park/
New Mexico,Leasburg Dam State Park,Doña Ana,,https://www.emnrd.nm.gov/spd/find-a-park/leasburg-dam-state-park/
New Mexico,Living Desert Zoo and Gardens State Park,Eddy,,https://www.emnrd.nm.gov/spd/find-a-park/living-desert-zoo-and-gardens-state-park/
New Mexico,Manzano Mountains State Park,Torrance,,https://www.emnrd.nm.gov/spd/find-a-park/manzano-mountains-state-park/
New Mexico,Mesilla Valley Bosque State Park,Doña Ana,,https://www.emnrd.nm.gov/spd/find-a-park/mesilla-valley-bosque-state-park/
New Mexico,Morphy Lake State Park,Mora,,https://www.emnrd.nm.gov/spd/find-a-park/morphy-lake-state-park/
New Mexico,Navajo Lake State Park,San Juan,,https://www.emnrd.nm.gov/spd/find-a-park/navajo-lake-state-park/
New Mexico,Oasis State Park,Roosevelt,,https://www.emnrd.nm.gov/spd/find-a-park/oasis-state-park/
New Mexico,Oliver Lee Memorial State Park,Otero,,https://www.emnrd.nm.gov/spd/find-a-park/oliver-lee-memorial-state-park/
New Mexico,Pancho Villa State Park,Luna,,https://www.emnrd.nm.gov/spd/find-a-park/pancho-villa-state-park/
New Mexico,Pecos Canyon State Park,San Miguel,,https://www.emnrd.nm.gov/spd/find-a-park/pecos-canyon-state-park/
New Mexico,Percha Dam State Park,Sierra,,https://www.emnrd.nm.gov/spd/find-a-park/percha-dam-state-park/
New Mexico,Rio Grande Nature Center State Park,Bernalillo,,https://www.emnrd.nm.gov/spd/find-a-park/rio-grande-nature-center-state-park/
New Mexico,Rockhound State Park,Luna,,https://www.emnrd.nm.gov/spd/find-a-park/rockhound-state-park/
New Mexico,Santa Rosa Lake State Park,Guadalupe,,https://www.emnrd.nm.gov/spd/find-a-park/santa-rosa-lake-state-park/
New Mexico,Storrie Lake State Park,San Miguel,,https://www.emnrd.nm.gov/spd/find-a-park/storrie-lake-state-park/
New Mexico,Sugarite Canyon State Park,Colfax,,https://www.emnrd.nm.gov/spd/find-a-park/sugarite-canyon-state-park/
New Mexico,Sumner Lake State Park,De Baca,,https://www.emnrd.nm.gov/spd/find-a-park/sumner-lake-state-park/
New Mexico,Ute Lake State Park,Quay,,https://www.emnrd.nm.gov/spd/find-a-park/ute-lake-state-park/
New Mexico,Villanueva State Park,San Miguel,,https://www.emnrd.nm.gov/spd/find-a-park/villanueva-state-park/
New York,Allan H. Treman State Marine Park,Tompkins,,https://parks.ny.gov/visit/state-parks/allan-h-treman-state-marine-park
New York,Allegany State Park - Quaker Area,Cattaraugus,,https://parks.ny.gov/visit/state-parks/allegany-state-park-quaker-area
New York,Allegany State Park - Red House Area,Cattaraugus,,https://parks.ny.gov/visit/state-parks/allegany-state-park-red-house-area
New York,Anthony Wayne Recreation Area - Bear Mountain State Park,Rockland,,https://parks.ny.gov/visit/state-parks/anthony-wayne-recreation-area-bear-mountain-state-park
New York,Artpark State Park (Earl W. Brydges),Niagara,,https://parks.ny.gov/visit/state-parks/artpark-state-park-earl-w-brydges
New York,Barcelona Lighthouse,Chautauqua,,https://parks.ny.gov/visit/state-parks/barcelona-lighthouse
New York,Battle Island State Park,Oswego,,https://parks.ny.gov/visit/state-parks/battle-island-state-park
New York,Bayard Cutting Arboretum State Park,Suffolk,,https://parks.ny.gov/visit/state-parks/bayard-cutting-arboretum-state-park
New York,Bayswater Point State Park,Queens,,https://parks.ny.gov/visit/state-parks/bayswater-point-state-park
New York,Bear Mountain State Park,"Orange, Rockland",,https://parks.ny.gov/visit/state-parks/bear-mountain-state-park
New York,Beaver Island State Park,Erie,,https://parks.ny.gov/visit/state-parks/beaver-island-state-park
New York,Beaver Pond Campgrounds - Harriman State Park,Rockland,,https://parks.ny.gov/visit/state-parks/beaver-pond-campgrounds-harriman-state-park
New York,Belmont Lake State Park,Suffolk,,https://parks.ny.gov/visit/state-parks/belmont-lake-state-park
New York,Bethpage State Park,Nassau,,https://parks.ny.gov/visit/state-parks/bethpage-state-park
New York,Betty and Wilbur Davis State Park,Otsego,,https://parks.ny.gov/visit/state-parks/betty-wilbur-davis-state-park
New York,Big Six Mile Creek Marina,Erie,,https://parks.ny.gov/visit/state-parks/big-six-mile-creek-marina
New York,Black Diamond Trail,Tompkins,,https://parks.ny.gov/visit/state-parks/black-diamond-trail
New York,Black River Trail,Jefferson,,https://parks.ny.gov/visit/state-parks/black-river-trail
New York,Blauvelt State Park,Rockland,,https://parks.ny.gov/visit/state-parks/blauvelt-state-park
New York,Bonavista State Park,Seneca,,https://parks.ny.gov/visit/state-parks/bonavista-state-park
New York,Bowman Lake State Park,Chenango,,https://parks.ny.gov/visit/state-parks/bowman-lake-state-park
New York,Brentwood State Park,Suffolk,,https://parks.ny.gov/visit/state-parks/brentwood-state-park
New York,Brookhaven State Park,Suffolk,,https://parks.ny.gov/visit/state-parks/brookhaven-state-park
New York,Buckhorn Island State Park,"Niagara, Erie",,https://parks.ny.gov/visit/state-parks/buckhorn-island-state-park
New York,Buffalo Harbor State Park,Erie,,https://parks.ny.gov/visit/state-parks/buffalo-harbor-state-park
New York,Burnham Point State Park,Jefferson,,https://parks.ny.gov/visit/state-parks/burnham-point-state-park
New York,Buttermilk Falls State Park,Tompkins,,https://parks.ny.gov/visit/state-parks/buttermilk-falls-state-park
New York,Caleb Smith State Park Preserve,Suffolk,,https://parks.ny.gov/visit/state-parks/caleb-smith-state-park-preserve
New York,Camp Hero State Park,Suffolk,,https://parks.ny.gov/visit/state-parks/camp-hero-state-park
New York,Canadarago State Marine Park,Otsego,,https://parks.ny.gov/visit/state-parks/canadarago-state-marine-park
New York,Canandaigua Lake State Marine Park,Ontario,,https://parks.ny.gov/visit/state-parks/canandaigua-lake-state-marine-park
New York,Canoe-Picnic Point State Park,Jefferson,,https://parks.ny.gov/visit/state-parks/canoe-picnic-point-state-park
New York,Captree State Park,Suffolk,,https://parks.ny.gov/visit/state-parks/captree-state-park
New York,Catharine Valley Trail,Chemung,,https://parks.ny.gov/visit/state-parks/catharine-valley-trail
New York,Caumsett State Historic Park Preserve,Suffolk,,https://parks.ny.gov/visit/state-parks/caumsett-state-historic-park-preserve
New York,Cayuga Lake State Park,Seneca,,https://parks.ny.gov/visit/state-parks/cayuga-lake-state-park
New York,Cedar Island State Park,St. Lawrence,,https://parks.ny.gov/visit/state-parks/cedar-island-state-park
New York,Cedar Point State Park,Jefferson,,https://parks.ny.gov/visit/state-parks/cedar-point-state-park
New York,Chenango Valley State Park,Broome,,https://parks.ny.gov/visit/state-parks/chenango-valley-state-park
New York,Cherry Plain State Park,Rensselaer,,https://parks.ny.gov/visit/state-parks/cherry-plain-state-park
New York,Chimney Bluffs State Park,Wayne,,https://parks.ny.gov/visit/state-parks/chimney-bluffs-state-park
New York,Chittenango Falls State Park,Madison,,https://parks.ny.gov/visit/state-parks/chittenango-falls-state-park
New York,Clark Reservation State Park,Onondaga,,https://parks.ny.gov/visit/state-parks/clark-reservation-state-park
New York,Clay Pit Ponds State Park Preserve,Richmond,,https://parks.ny.gov/visit/state-parks/clay-pit-ponds-state-park-preserve
New York,Cold Spring Harbor State Park,Suffolk,,https://parks.ny.gov/visit/state-parks/cold-spring-harbor-state-park
New York,Coles Creek State Park,St. Lawrence,,https://parks.ny.gov/visit/state-parks/coles-creek-state-park
New York,Conesus Lake Boat Launch,Livingston,,https://parks.ny.gov/visit/state-parks/conesus-lake-boat-launch
New York,Connetquot River State Park Preserve,Suffolk,,https://parks.ny.gov/visit/state-parks/connetquot-river-state-park-preserve
New York,Cumberland Bay State Park,Clinton,,https://parks.ny.gov/visit/state-parks/cumberland-bay-state-park
New York,Darien Lakes State Park,Genesee,,https://parks.ny.gov/visit/state-parks/darien-lakes-state-park
New York,Deans Cove Boat Launch,Seneca,,https://parks.ny.gov/visit/state-parks/deans-cove-boat-launch
New York,Delta Lake State Park,Oneida,,https://parks.ny.gov/visit/state-parks/delta-lake-state-park
New York,DeVeaux Woods State Park,Niagara,,https://parks.ny.gov/visit/state-parks/deveaux-woods-state-park
New York,Dewolf Point State Park,Jefferson,,https://parks.ny.gov/visit/state-parks/dewolf-point-state-park
New York,Eel Weir State Park,St. Lawrence,,https://parks.ny.gov/visit/state-parks/eel-weir-state-park
New York,Evangola State Park,Erie,,https://parks.ny.gov/visit/state-parks/evangola-state-park
New York,Fahnestock State Park (Clarence Fahnestock),Putnam,,https://parks.ny.gov/visit/state-parks/fahnestock-state-park-clarence-fahnestock
New York,Fahnestock Winter Park,Putnam,,https://parks.ny.gov/visit/state-parks/fahnestock-winter-park
New York,Fair Haven Beach State Park,Cayuga,,https://parks.ny.gov/visit/state-parks/fair-haven-beach-state-park
New York,Fillmore Glen State Park,Cayuga,,https://parks.ny.gov/visit/state-parks/fillmore-glen-state-park
New York,Fort Niagara State Park,Niagara,,https://parks.ny.gov/visit/state-parks/fort-niagara-state-park
New York,Four Mile Creek State Park,Niagara,,https://parks.ny.gov/visit/state-parks/four-mile-creek-state-park
New York,Franklin D. Roosevelt Four Freedoms State Park,New York,,https://parks.ny.gov/visit/state-parks/franklin-d-roosevelt-four-freedoms-state-park
New York,Franklin D. Roosevelt State Park,Westchester,,https://parks.ny.gov/visit/state-parks/franklin-d-roosevelt-state-park
New York,Franny Reese State Park,Ulster,,https://parks.ny.gov/visit/state-parks/franny-reese-state-park
New York,Gantry Plaza State Park,Queens,,https://parks.ny.gov/visit/state-parks/gantry-plaza-state-park
New York,Genesee Valley Greenway State Park,Livingston,,https://parks.ny.gov/visit/state-parks/genesee-valley-greenway-state-park
New York,Gilbert Lake State Park,Otsego,,https://parks.ny.gov/visit/state-parks/gilbert-lake-state-park
New York,Gilgo State Park,Suffolk,,https://parks.ny.gov/visit/state-parks/gilgo-state-park
New York,Glimmerglass State Park,Otsego,,https://parks.ny.gov/visit/state-parks/glimmerglass-state-park
New York,Golden Hill State Park,Niagara,,https://parks.ny.gov/visit/state-parks/golden-hill-state-park
New York,Goosepond Mountain State Park,Orange,,https://parks.ny.gov/visit/state-parks/goosepond-mountain-state-park
New York,Grafton Lakes State Park,Rensselaer,,https://parks.ny.gov/visit/state-parks/grafton-lakes-state-park
New York,Grass Point State Park,Jefferson,,https://parks.ny.gov/visit/state-parks/grass-point-state-park
New York,Green Lakes State Park,Onondaga,,https://parks.ny.gov/visit/state-parks/green-lakes-state-park
New York,Hallock State Park Preserve,Suffolk,,https://parks.ny.gov/visit/state-parks/hallock-state-park-preserve
New York,Hamlin Beach State Park,Monroe,,https://parks.ny.gov/visit/state-parks/hamlin-beach-state-park
New York,Harriet Hollister Spencer State Recreation Area,Ontario,,https://parks.ny.gov/visit/state-parks/harriet-hollister-spencer-state-recreation-area
New York,Harriman State Park,Orange,,https://parks.ny.gov/visit/state-parks/harriman-state-park
New York,Heckscher State Park,Suffolk,,https://parks.ny.gov/visit/state-parks/heckscher-state-park
New York,Helen McNitt State Park,Madison,,https://parks.ny.gov/visit/state-parks/helen-mcnitt-state-park
New York,Hempstead Lake State Park,Nassau,,https://parks.ny.gov/visit/state-parks/hempstead-lake-state-park
New York,High Tor State Park,Rockland,,https://parks.ny.gov/visit/state-parks/high-tor-state-park
New York,Highland Lakes State Park,Orange,,https://parks.ny.gov/visit/state-parks/highland-lakes-state-park
New York,Higley Flow State Park,St. Lawrence,,https://parks.ny.gov/visit/state-parks/higley-flow-state-park
New York,Hither Hills State Park,Suffolk,,https://parks.ny.gov/visit/state-parks/hither-hills-state-park
New York,Honeoye Lake Boat Launch State Park,Ontario,,https://parks.ny.gov/visit/state-parks/honeoye-lake-boat-launch-state-park
New York,Hudson Highlands State Park Preserve,"Putnam, Orange",,https://parks.ny.gov/visit/state-parks/hudson-highlands-state-park-preserve
New York,Hudson River Islands State Park,Columbia,,https://parks.ny.gov/visit/state-parks/hudson-river-islands-state-park
New York,Hudson River Park,New York,,https://parks.ny.gov/visit/state-parks/hudson-river-park
New York,Irondequoit Bay State Marine Park,Monroe,,https://parks.ny.gov/visit/state-parks/irondequoit-bay-state-marine-park
New York,Jacques Cartier State Park,St. Lawrence,,https://parks.ny.gov/visit/state-parks/jacques-cartier-state-park
New York,James Baird State Park,Dutchess,,https://parks.ny.gov/visit/state-parks/james-baird-state-park
New York,Jones Beach State Park,Nassau,,https://parks.ny.gov/visit/state-parks/jones-beach-state-park
New York,Joseph Davis State Park,Niagara,,https://parks.ny.gov/visit/state-parks/joseph-davis-state-park
New York,Keewaydin State Park,Jefferson,,https://parks.ny.gov/visit/state-parks/keewaydin-state-park
New York,Keuka Lake State Park,Yates,,https://parks.ny.gov/visit/state-parks/keuka-lake-state-park
New York,Knox Farm State Park,Erie,,https://parks.ny.gov/visit/state-parks/knox-farm-state-park
New York,Kring Point State Park,Jefferson,,https://parks.ny.gov/visit/state-parks/kring-point-state-park
New York,Lake Erie State Park,Chautauqua,,https://parks.ny.gov/visit/state-parks/lake-erie-state-park
